,gene0,gene1,gene2,gene3,gene4,gene5,gene6,gene7,gene8,gene9,gene10,gene11,gene12,gene13,gene14,gene15,gene16,gene17,gene18,gene19,gene20,gene21,gene22,gene23,gene24,gene25,gene26,gene27,gene28,gene29,gene30,gene31,gene32,gene33,gene34,gene35,gene36,gene37,gene38,gene39,gene40,gene41,gene42,gene43,gene44,gene45,gene46,gene47,gene48,gene49,gene50,gene51,gene52,gene53,gene54,gene55,gene56,gene57,gene58,gene59,gene60,gene61,gene62,gene63,gene64,gene65,gene66,gene67,gene68,gene69,gene70,gene71,gene72,gene73,gene74,gene75,gene76,gene77,gene78,gene79,gene80,gene81,gene82,gene83,gene84,gene85,gene86,gene87,gene88,gene89,gene90,gene91,gene92,gene93,gene94,gene95,gene96,gene97,gene98,gene99
cell196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,3,3,0,2,0,0,7,1,0,0,5,0,2,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
cell197,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0
cell198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,4,0,0,2,0,0,1,5,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0
cell199,2,4,3,0,0,2,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,2,0,0,1,0,0,1,1,1,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,1,0,0,0,2,0,0,3,2,3,3,0,0,0,0,2,0,0,3,3,1,1,0,7,2,0,3,1,3,0,0,0,6,0,0,0,1,0,0,0,0,1,0,4,0,0,1,1,0,0,0,0,0,5,2
cell200,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5,0,3,6,0,2,3,0,2,2,0,5,0,0,3,0,0,1,0,3,0,1,0,0,0,2,0,0,1,2,0,0,0,0,0,3,1,0,0,1,3,0,0,0,0,0,2,0
cell201,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,3,0,0,0,0,1,0,5,0,0,0,0,0,0,1,0,0,1,1,0,0,2,0,0,1,0,0,0,0,1,3,0,0,0,3,0,0,0,0,0,0,0,1,2,3,6,0,0,0,0,0,1,0
cell202,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
cell203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,4,0,0,0,0,2,0,0
cell204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,1,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cell205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0,0,1,4,0,2,0,0,0,0,3,6,0,4,0,0,1,0,3,0,2,3,1,3,0,0,0,4,0,0,4,0,3,1,0,0,0,0,6,0,0,2,0,0,0,0,0,0,2,0
cell206,0,0,0,0,0,0,1,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,0,0,1,0
cell207,0,2,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,1,2,5,0,0,0,0,0,0,0,1,4,2,1,0,4,0,5,2,0,1,1,0,0,1,2,0,0,0,0,0,2,0,4,0,3,2,4,0,0,0,0,3,3,0,6,7,0,9,0,0,0,2,8,0,4,0,0,3,5,2,1,4,0,0,0,0,0,0,0,4,2,0,0,1,0,0,0,4,0,0,0
cell208,0,1,0,0,0,0,2,2,3,0,0,2,0,3,4,0,1,0,2,1,7,7,0,0,3,1,1,0,0,1,0,0,3,6,0,3,0,4,0,3,0,0,0,4,0,0,2,5,0,2,1,2,0,0,7,0,0,5,0,0,2,1,0,5,2,2,6,0,3,0,0,6,0,4,0,0,0,7,0,3,0,5,0,3,0,3,0,1,0,4,2,5,4,0,0,1,0,0,4,0
cell209,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,2,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,3,2,0,0,0,0,0,1,1
cell210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cell211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
cell212,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,4,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
cell213,4,4,2,0,0,0,2,0,1,2,0,3,0,4,3,2,4,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7,4,2,2,0,0,0,2,7,1,0,3,0,0,2,0,0,0,0,4,0,0,0,3,0,5,2,0,2,0,0,0,0,1,1,0,4,0,0,0,7,0,3,0,0,0,7,1
cell214,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,0,0,0,0,0,1,1,0,3,3,0,0,0,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0
cell215,2,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,3,0,0,2,0,1,0,0,0,0,0,0,2,0,3,0,2,0,3,0,0,0,0,0,0,0,2,0,0,0,0,2,0,4,2,0,0,0,0,0,3,0,3,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,2,1,0,1,0,0,0,2,0
cell216,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,1,0,0,0,0,2,1,0,1,3,4,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,1,4,0,0,0,1,0,0,4,3,0,3,0,0,0,0,0,0,0
cell217,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,2,0,1,3,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,4
cell218,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,3,2,1,0,0,2,0,0,0,2,0,4,2,2,1,0,0,0,1,4,0,5,0,2,0,5,0,3,4,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,5,0
cell219,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,1,0,0,0,0,3,4,0,4,1,3,3,0,0,4,0,0,3,0,0,0,0,1,1,2,5,0,0,0,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0
cell220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cell221,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cell222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
cell223,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,3,0,0,2,0,0,0,0,2,0,0,0,0,3,0,3,0,0,0,0,0,4,0,0,0,0,2,2,3,2,0,0,0,0,6,4,0,2,0,0,0,0,3,2,0,3,0,3,0,3,0,2,0,4,0,3,0,0,0,3,0,0,1,2,3,2,3,0,0,0,0,0,3,1
cell224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cell225,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,1,0,0,0,2,0
cell226,2,1,1,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,2,0,0,0,4,0,6,0,0,0,0,0,0,0,2,0,0,5,0,1,0,0,0,0,0,4,0,0,2,1,0,3,0,1,0,3,0,1,3,0,0,0,3,0,0,0,0,0,0,0,2,0,0,2,1,0,2,0,0,0,0,0,0,4,1
cell227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
cell228,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5,3,1,0,0,0,0,0,2,2,0,3,2,0,0,0,2,1,0,0,2,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2,5,1
cell229,0,4,0,0,0,1,0,0,2,1,0,2,2,0,0,0,4,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,4,3,0,0,0,0,3,0,0,5,1,3,1,0,2,0,2,0,0,3,0,0,0,6,0,0,0,1,0,0,0,0,6,0,0,1,0,0,4,0,1,0,1,0,2,0
cell230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
cell231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cell232,1,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,4,0,0,0,0,0,4,0,1,1,0,4,0,0,0,4,3,0,0,0,0,0,5,4,0,1,0,0,0,0,0,3,0,2,0,0,0,5,0,0,0,0,2,5,0
cell233,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cell234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,5,4,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,3,0,0,4,2,0,0,0,0,0,3,0
cell235,3,3,0,0,1,0,2,1,0,0,0,4,0,2,0,0,4,0,0,0,0,4,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,2,0,0,2,0,0,0,2,0,1,0,0,0,6,6,6,0,2,0,0,4,5,0,6,4,0,3,0,1,1,4,6,0,2,2,7,0,4,1,6,3,0,1,2,0,0,3,0,4,1,0,3,0,0,0,0,0,6,3,0
cell236,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,2,0,0,0,0,2,1,0,2,0,0,0,0,2,1,2,0,2,0,0,0,2,5,0,2,0,0,0,0,0,0,1,0,0,2,1,0,2,0,0,0,0,0,1,0
cell237,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,1,3,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,1,0,0,3,1
cell238,0,6,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,2,0,3,1,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
cell239,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,1,3,4,0,0,0,0,3,3,0,0,4,0,1,0,3,0,4,0,0,3,0,3,0,6,1,5,1,0,2,0,0,0,0,1,0,6,0,2,0,0,0,1,0,0,4,0
cell240,2,0,0,0,0,3,0,2,0,0,0,3,1,0,0,0,0,0,1,0,2,3,0,0,2,0,0,0,0,2,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,2,0,2,2,4,1,0,0,0,0,0,1,2,0,6,4,1,4,0,3,0,1,3,2,2,0,3,0,1,3,0,0,0,3,0,0,0,2,0,0,1,1,2,0,0,0,0,3,0,0,1
cell241,4,0,0,0,0,1,2,0,0,3,0,2,0,0,2,0,0,0,0,1,0,5,0,1,2,0,0,2,0,1,2,0,0,0,1,3,0,0,0,4,0,0,2,0,0,0,0,2,0,0,0,0,4,1,5,2,0,2,0,0,3,0,0,4,2,1,0,0,4,0,6,2,0,3,0,6,0,7,0,4,6,0,0,2,0,0,3,0,5,1,0,0,0,0,0,0,0,0,4,0
cell242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0,2,0,0,0,2,0,0,3,0,1,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cell243,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,1,8,1,1,1,0,0,0,0,2,2,0,2,1,0,3,0,2,0,6,1,2,2,0,4,0,2,0,0,1,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,1,2,2
cell244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cell245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,2,1,0,6,0,0,0,0,0,0,0,0,1,0,3,0,3,0,0,0,0,0,0,0,5,0,0,0,0,3,0,3,3,0,0,0,0,3,1,0,4,0,0,3,0,0,2,4,5,0,2,0,6,2,5,0,0,0,0,3,4,0,0,0,0,1,2,1,3,2,0,0,0,0,4,4,0
cell246,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0
cell247,0,0,0,0,0,0,2,0,5,0,0,0,0,0,1,2,2,0,0,0,0,3,0,0,0,0,2,0,2,0,3,0,0,4,0,2,0,0,0,0,4,0,1,2,0,0,0,1,0,5,0,0,1,6,3,4,0,0,0,1,4,3,0,4,0,2,0,0,2,0,2,1,2,1,0,0,0,6,2,1,6,0,0,2,0,0,0,0,2,7,0,0,0,2,2,0,0,0,4,0
cell248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,4,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
cell249,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,1,3,1,3,0,2,0,2,0,4,2,0,0,0,2,0,0,2,0,0,4,0,0,3,0,0,3,1,0,0,0,4,0,0,0,4,0
cell250,2,2,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,2,0,0,0,0,0,0,1,0,1,1,0,3,2,0,5,0,0,0,2,3,6,0,6,5,0,4,0,4,0,3,2,2,1,0,0,0,4,2,6,2,0,2,0,0,0,3,0,3,0,0,2,11,0,1,0,0,0,3,3
cell251,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
cell252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0
cell253,1,7,0,0,5,2,3,0,3,4,1,0,1,4,5,0,4,0,2,2,3,3,8,1,3,0,6,0,0,0,0,7,0,2,2,0,0,2,2,2,2,1,0,4,0,3,1,4,0,1,5,3,0,3,7,0,0,1,0,4,4,4,0,3,5,3,6,0,4,5,0,2,3,2,0,2,0,13,0,5,8,3,3,0,0,2,9,3,2,6,1,3,20,0,7,0,0,0,6,0
cell254,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,2,0,2,0,0,0,0,1,5,0,1,3,0,2,0,2,0,0,0,0,0,0,0,0,2,0,4,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2
cell255,5,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,4,4,0,0,2,0,0,0,1,3,1,0,3,3,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,5,1,0,0,0,0,0,0,0,2,3,1
cell256,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,5,0,0,0,0,0,4,1,0,4,0,0,0,0,0,0,5,0,0,0,0,0,2,5,0,2,0,0,0,2,0,0,0,0,4,3,0,0,3,0,0,0,0,0,4,1
cell257,0,3,0,0,0,0,3,2,2,5,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,2,0,0,3,0,0,0,0,1,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,1,2,0,5,7,0,4,0,3,0,0,0,0,2,0,0,0,1,0,2,2,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,5,0
cell258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,1,2,0,0,0,0,1,2,2,0,2,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
cell259,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,2,1,0,0,0,0,0,1,0,0,0,0,2,0,5,4,0,0,1,0,0,0,0,1,0,0,6,0,0,0,0,0,1,0,3,3,0,1,1,0,3,0,0,0,1,0
cell260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,4,2,3,0,0,0,0,2,2,0,1,5,0,2,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,2,0,1,1,2,0,1,0,0,0,0,0,6,0
cell261,4,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,1,3,4,0,0,1,0,0,4,3,0,2,4,3,4,0,0,0,0,1,3,5,0,4,0,3,0,1,2,0,0,0,0,4,4,0,2,0,0,0,5,0,0,0,0,0,3,0
